  group,name,province,publish_date,short_bio,title,url
party leader,余琨,云南,"（人民网资料 截至2018年2月）
","

			　　余琨，男，汉族，陕西岐山人。1980年11月参加中国人民解放军，1984年4月加入中国共产党，少将军衔。",云南省委常委、省军区政委,http://ldzl.people.com.cn/dfzlk/front/personPage18759.htm
admin leader,宗国英,云南,"（人民网资料 截至2018年2月）
","

			　　宗国英，男，1963年8月生，汉族，河南内黄人。1984年6月加入中国共产党，1986年7月参加工作，在职博士研究生学历。",云南省委常委、常务副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4080.htm
admin leader,王显刚,云南,"（人民网资料 截至2018年1月）
","

			　　王显刚，男，1963年3月生，汉族，重庆市人。1985年9月加入中国共产党，1981年8月参加工作，中央党校研究生学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage12255.htm
admin leader,董华,云南,"（人民网资料 截至2018年2月）
","

			　　董华，男，1961年1月生，汉族，云南昭通人。1992年6月加入中国共产党，1982年8月参加工作，在职硕士。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage15138.htm
admin leader,陈舜,云南,"（人民网资料 截至2018年2月）
","

			　　陈舜，男，1964年2月生，汉族，云南镇雄人。1986年12月加入中国共产党，1987年9月参加工作，博士研究生学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage16227.htm
admin leader,张国华,云南,"（人民网资料 截至2018年1月）
","

			　　张国华，男，1964年11月生，汉族，江苏苏州人。1985年6月加入中国共产党，1987年8月参加工作，大学学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4265.htm
admin leader,任军号,云南,"（人民网资料 截至2018年2月）
","

			　　任军号，男，1963年9月生，汉族，陕西周至人。1983年11月加入中国共产党，1984年7月参加工作，在职博士研究生学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18740.htm
admin leader,和良辉,云南,"（人民网资料 截至2018年2月）
","

			　　和良辉，男，1962年8月生，纳西族，云南丽江人。1984年12月加入中国共产党，1985年8月参加工作，中央党校研究生学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage4729.htm
admin leader,李玛琳,云南,"（人民网资料 截至2018年2月）
","

			　　李玛琳，女，1963年10月生，汉族，云南宣威人。民进会员，1984年7月参加工作，博士研究生学历。",云南省副省长,http://ldzl.people.com.cn/dfzlk/front/personPage18741.htm
district leader,程连元,云南,"（人民网资料 截至2017年10月）
","

			　　程连元，男，汉族，1961年12月出生，北京市人，1982年12月加入中国共产党，1983年7月参加工作，在职研究生文化程度（北京工业大学管理科学与工程专业），工学学士、管理学博士，高级工程师。",云南省委常委，昆明市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4021.htm
district leader,李文荣,云南,"（人民网资料 截至2016年12月）
","

			　　李文荣，男，汉族，云南昭阳人，1962年10月生，1984年7月参加工作，1984年3月加入中国共产党，云南大学中国经济与企业管理专业毕业，在职研究生学历。",云南省委常委、曲靖市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4719.htm
district leader,罗应光,云南,"（人民网资料 截至2014年9月）
","

			　　罗应光，男，拉祜族，1966年12月生，1985年5月加入中国共产党，1988年8月参加工作，博士研究生，法学博士。",云南省玉溪市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5049.htm
district leader,赵德光,云南,"（人民网资料  截至2016年3月）
","

			　　赵德光，男，彝族，1962年5月生，云南省委党校研究生学历，中共党员，1982年8月参加工作。",云南省保山市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15392.htm
district leader,杨亚林,云南,"（人民网资料 截至2017年3月）
","

			　　杨亚林，男，汉族，1964年6月生，在职硕士，中共党员，1982年8月参加工作。",云南省昭通市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16529.htm
district leader,崔茂虎,云南,"（人民网资料 截至2017年5月）
","

			　　崔茂虎，男，汉族，1965年12月生，云南宣威人。1987年7月参加工作，1990年5月加入中国共产党，大学学历。",云南省丽江市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16768.htm
district leader,卫星,云南,"（人民网资料 截至2013年7月）
","

			　　卫星，男，1964年4月出生，汉族，云南昆明人。1984年12月加入中国共产党。1987年7月参加工作，博士，经济师职称，1987年7月毕业于云南财经大学贸易经济专业。",云南省普洱市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4730.htm
district leader,杨浩东,云南,"（人民网资料 截至2017年1月）
","

			　　杨浩东，男，汉族，1965年1月生，在职硕士研究生学历，中共党员，1986年7月参加工作。",云南省临沧市委书记,http://ldzl.people.com.cn/dfzlk/front/personPage11870.htm
district leader,童志云,云南,"（人民网资料 截至2017年7月）
","

			　　童志云，男，汉族，1964年5月生，云南永胜人，大学学历，中共党员，1986年7月参加工作。",云南省文山壮族苗族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4746.htm
district leader,姚国华,云南,"（人民网资料 截至2015年10月）
","

			　　姚国华，男，汉族，1965年5月生，中央党校研究生学历，中共党员，1984年7月参加工作。",云南省红河哈尼族彝族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15141.htm
district leader,陈玉侯,云南,"（人民网资料 截至2018年2月）
","

			　　陈玉侯，男，1963年5月生，汉族，云南会泽人。1983年11月加入中国共产党，1981年8月参加工作，中央党校研究生学历。",云南省政协副主席，西双版纳傣族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage4738.htm
district leader,杨斌,云南,"（人民网资料 截至2017年8月）
","

			　　杨斌，男，彝族，1966年9月生，在职硕士，中共党员，1991年3月参加工作。",云南省楚雄彝族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15113.htm
district leader,陈坚,云南,"（人民网资料 截至2017年1月）
","

			　　陈坚，男，汉族，1961年6月生，云南昆明人，中国共产党党员，1982年8月参加工作，武汉水利电力学院水利水电工程建筑专业本科毕业，清华大学公共管理专业硕士。",云南省大理白族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage16532.htm
district leader,王俊强,云南,"（人民网资料 截至2014年1月）
","

			　　王俊强，男，拉祜族，1965年4月生，籍贯云南澜沧，硕士研究生（中南工业大学自动控制系工业自动化专业），1984年6月加入中国共产党，1985年8月参加工作。",云南省德宏傣族景颇族自治州委书记,http://ldzl.people.com.cn/dfzlk/front/personPage5008.htm
district leader,纳云德,云南,"（人民网资料 截至2017年8月）
","

			　　纳云德，男，傈僳族，1968年5月生，硕士研究生学历，中共党员，1986年7月参加工作。",云南省怒江僳僳族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15547.htm
district leader,顾琨,云南,"（人民网资料 截至2016年4月）
","

			　　顾琨，男，汉族，1968年2月生，省委党校研究生学历，中共党员，1987年12月参加工作。",云南省迪庆藏族自治州党委书记,http://ldzl.people.com.cn/dfzlk/front/personPage15577.htm
district leader,王喜良,云南,"（人民网资料 截至2016年1月）
","

			　　王喜良，男，汉族，1963年12月生，在职博士研究生学历，中共党员，1983年8月参加工作。",云南省昆明市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15207.htm
district leader,董保同,云南,"（人民网资料 截至2015年7月）
","

			　　董保同，男，汉族，1967年1月生，中央党校研究生学历，中共党员，1985年8月参加工作。",云南省曲靖市市长,http://ldzl.people.com.cn/dfzlk/front/personPage14745.htm
district leader,张德华,云南,"（人民网资料 截至2017年2月）
","

			　　张德华，男，汉族，1966年11月出生，江苏南通人。1989年7月参加工作，1989年5月加入中国共产党，硕士研究生学历。2002年6月毕业于长安大学交通规划与管理专业。",云南省玉溪市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15871.htm
district leader,杨军,云南,"（人民网资料 截至2016年4月）
","

			　　杨军，男，汉族，1973年1月生，在职硕士，中共党员，1995年7月参加工作。",云南省保山市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15588.htm
district leader,郭大进,云南,"（人民网资料 截至2015年11月）
","

			　　郭大进，男，汉族，1974年10月生，安徽安庆人，1996年7月参加工作，1995年3月加入中国共产党，在职博士研究生学历。",云南省昭通市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15355.htm
district leader,郑艺,云南,"（人民网资料 截至2016年3月）
","

			　　郑艺，男，汉族，1967年11月生，在职硕士，中共党员，1990年8月参加工作。",云南省丽江市市长,http://ldzl.people.com.cn/dfzlk/front/personPage15524.htm
district leader,刘勇,云南,"

			　　刘勇，男，纳西族，1967年12月生，在职博士，中共党员，1989年7月参加工作。历任云南建工混凝土有限公司副经理、总经理，云南建工集团总公司总经理助理、混凝土有限公司总经理，云南建工集团总公司副总经理，云南建工集团有限公司副总经理、总经理、党委副书记，省投资控股集团有限公司总裁、党委副书记、副董事长等职。
","

			　　刘勇，男，纳西族，1967年12月生，在职博士，中共党员，1989年7月参加工作。历任云南建工混凝土有限公司副经理、总经理，云南建工集团总公司总经理助理、混凝土有限公司总经理，云南建工集团总公司副总经理，云南建工集团有限公司副总经理、总经理、党委副书记，省投资控股集团有限公司总裁、党委副书记、副董事长等职。
",云南省普洱市代市长,http://ldzl.people.com.cn/dfzlk/front/personPage18845.htm
