group,link,name,province,title
top four,http://ldzl.people.com.cn/dfzlk/front/personPage12144.htm,姚增科,江西,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4282.htm,刘奇,江西,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6172.htm,李炳军,江西,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6384.htm,孙新阳,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6169.htm,赵爱明,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage15023.htm,毛伟明,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6452.htm,尹建业,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4358.htm,殷美根,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4362.htm,陈兴超,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16229.htm,赵力平,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage12381.htm,施小琳,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18626.htm,杨笑祥,江西,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18840.htm,刘强,江西,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage15023.htm,毛伟明,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18840.htm,刘强,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18704.htm,孙菊生,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16573.htm,吴晓军,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4154.htm,吴忠琼,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4126.htm,秦义,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18705.htm,胡强,江西,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4358.htm,殷美根,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4359.htm,钟志生,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4357.htm,李小豹,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15102.htm,林彬杨,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4369.htm,蒋斌,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4353.htm,郭安,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6172.htm,李炳军,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4367.htm,胡世忠,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4355.htm,颜赣辉,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12665.htm,肖毅,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12235.htm,马承祖,江西,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18804.htm,刘建洋,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15905.htm,梅亦,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15553.htm,李江河,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18796.htm,谢一平,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18802.htm,犹王莹（合拼）,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16847.htm,于秀明,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16145.htm,曾文明,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12109.htm,王少玄,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18793.htm,王水平,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12230.htm,张鸿星,江西,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18635.htm,谢来发,江西,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage16618.htm,刘家义,山东,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage16618.htm,刘家义,山东,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4280.htm,龚正,山东,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4887.htm,付志方,山东,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16618.htm,刘家义,山东,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4280.htm,龚正,山东,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5728.htm,杨东奇,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4384.htm,张江汀,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16207.htm,陈辐宽,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16807.htm,邢善萍,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4402.htm,林峰海,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4118.htm,王清宪,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18629.htm,赵冀鲁,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16327.htm,关志鸥,山东,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4403.htm,王忠林,山东,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12238.htm,王书坚,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage12182.htm,孙立成,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16850.htm,于国安,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16851.htm,任爱荣,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18732.htm,孙继业,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18683.htm,于杰,山东,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4403.htm,王忠林,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4384.htm,张江汀,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12195.htm,周连华,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4395.htm,李同道,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16403.htm,李宽端,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4381.htm,张术平,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4387.htm,刘曙光,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15363.htm,傅明先,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4405.htm,崔洪刚,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage9936.htm,齐家滨,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16004.htm,梅建华,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16867.htm,王玉君,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14865.htm,陈勇,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4379.htm,徐景颜,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4404.htm,张光峰,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4407.htm,孙爱军,山东,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4388.htm,孙述涛,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4385.htm,孟凡利,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16650.htm,于海田,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12202.htm,李峰,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12178.htm,赵豪志,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12878.htm,张永霞,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage.htm,空缺,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16841.htm,张海波,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18816.htm,石光亮,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage15693.htm,李希信,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage9936.htm,齐家滨,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16004.htm,梅建华,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18811.htm,孟庆斌,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12742.htm,陈飞,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage14900.htm,宋军继,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18838.htm,宇向东,山东,市（区、州）长行署专员
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage18801.htm,陈平,山东,市（区、州）长行署专员
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4930.htm,王国生,河南,省委书记
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4927.htm,谢伏瞻,河南,省人大主任
top four,http://ldzl.people.com.cn/dfzlk/front/personPage5723.htm,陈润儿,河南,省长
top four,http://ldzl.people.com.cn/dfzlk/front/personPage4925.htm,刘伟,河南,省政协主席
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4930.htm,王国生,河南,书 　 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage5723.htm,陈润儿,河南,副 书 记 ：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6193.htm,孙守刚,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6215.htm,赵素萍,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16174.htm,任正晓,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,李亚,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage16486.htm,孔昌生,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4409.htm,马懿,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage4432.htm,穆为民,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage18648.htm,胡永生,河南,其他常委：
party leader,http://ldzl.people.com.cn/dfzlk/front/personPage6638.htm,黄强,河南,其他常委：
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage6638.htm,黄强,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage5009.htm,舒庆,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4438.htm,徐光,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16800.htm,戴柏华,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage16818.htm,何金平,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage4441.htm,武国定,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18733.htm,刘伟,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
admin leader,http://ldzl.people.com.cn/dfzlk/front/personPage18734.htm,霍金花,河南,"
            
	      		副 省 长 ： 
	      		
            	
	      	"
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage4409.htm,马懿,河南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12192.htm,侯红,河南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage6223.htm,李亚,河南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage16422.htm,周斌,河南,书记
district leader,http://ldzl.people.com.cn/dfzlk/front/personPage12227.htm,王小平,河南,书记
